Estacion;NombreEstacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2009;412,9;491,5;481,4;168,4;80,4;;2,8;2,2;;3,4;34,6;70
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2010;311,5;419,8;461,1;197,8;51,3;14,4;4,6;0;1,5;0;7,3;53,1
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2011;95,8;120,2;171,2;376,2;25,5;32,3;8,1;0;2,5;;12;92
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2012;374,3;406,9;348,8;155,9;77;23,7;2,1;0;0;3,1;20;50,4
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2014;260,6;268,9;333,7;33,8;211,8;16;3,5;1,8;3,7;35;15,2;171,5
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2015;304,3;252,7;972,6;224,4;118,8;131,5;24,3;0,4;1,4;30,2;114,4;59,1
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2016;381,2;335,6;365,4;409,6;31,7;8,8;2,1;0;1,2;2,6;7,2;93,2
M1213;POZUL COLEGIO AGROP.RODRIGUEZ;-80,05895556;-4,118352778;1739;2017;414,7;756,9;910,4;529,1;255,6;;1;0,5;;;;
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2004;;;;;;;;;;;;61,5
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2005;14;128,3;360;73;23,4;12,3;0,5;0;0;33,8;20;126,2
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2006;29,7;309,6;498,6;281,4;0;12,3;14,7;;;16,1;158;75,9
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2007;59;133,7;146,4;190;53,6;0,7;0;1,7;4,3;43,6;39;51,4
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2008;29,5;483,7;429,1;198,5;62;29,5;6;28;4,9;81,5;43,9;92
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2009;133,2;160,5;379,8;92,2;54,8;0;8,3;5;2,5;28,4;1,8;6,8
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2010;11,3;63,5;1;24;23;0;41;1;21;32;16,7;78
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2011;68;177,6;130,5;184,3;18,3;8;4,5;8,7;0;14,6;82,6;36,3
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2012;231,6;221,6;91,7;194,7;6,5;0;0;0;0;36;115,7;30
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2013;21,9;38,7;58,4;7;67,9;22,5;0;0;0;0;0;34
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2014;40,9;17,5;;11,5;179,4;7,9;0,1;0,9;5,3;85,7;;90,5
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2015;176;93,7;388,6;101,9;41,3;6,5;7,2;0,2;2,8;32,5;94;6,3
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2016;126,9;63,9;220,7;144;85,2;;;;;;;6,3
M1214;NAMBACOLA-COLEGIO AGROP.CUEVA;-79,43311667;-4,140558333;1835;2017;;;;192,7;136,3;15,2;0,4;29,5;6,3;49,7;12,1;156,8
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2005;;;;;;34,4;19,8;19,8;52;87,2;76,5;179,7
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2006;299,3;641,2;630,6;483,8;143,8;174,4;12,4;66,3;;58,4;208,9;247,3
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2007;359,9;269,7;456,7;473,2;462,9;173,8;68,1;43,7;102,6;70,7;120,9;145,5
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2008;823,2;730,5;606,6;476;195,2;113,8;114,9;100,6;97,8;117,9;69,8;147,7
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2009;541,3;567,4;767,2;162,8;268,9;80;45;49,3;23,2;57,6;40,5;477,8
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2010;355;490;280,4;575,4;309,8;99,5;129,1;66,5;59,1;53,9;89,7;400,2
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2011;472,5;387,9;463,4;720,8;95,5;114,1;118;23,3;68,1;110,7;41;157,5
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2012;618;632,4;527,3;532,3;326,4;109,2;61,3;21,2;35,2;97;95,3;73,7
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2013;413,6;547,2;519,5;360,2;185,2;71,7;52,9;38,2;31;118,4;38,9;164,5
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2014;363,8;319;419,7;322,3;428,7;76,3;63,1;38,5;59,5;137,7;91,2;136
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2015;325,2;368,5;367,4;373,7;159;135,4;150;69,5;127;104;79,2;305,3
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2016;578,9;369,7;559,7;612,7;181,1;81,6;111,9;57;100,2;55,3;59,7;150,2
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2017;154,2;80,7;106,9;431;347,3;401,1;31,7;85,4;124,5;154;126,1;241,9
M1215;LA LIBERTAD-RIO BLANCO;-79,12222222;-0,531666667;689;2018;;;;415,2;500,5;242,5;67,1;;;;;
M1216;EL CEBOLLAR;-79,01666667;-2,881944444;2664;2004;;;;;;;;;10,3;14,2;3,6;43,2
M1216;EL CEBOLLAR;-79,01666667;-2,881944444;2664;2005;5,4;147,1;336;80;9;7,2;0;0;0,4;5,7;6;22,3
M1216;EL CEBOLLAR;-79,01666667;-2,881944444;2664;2006;52,7;335,8;297,1;99,2;9,4;;18,3;29,5;50,9;44,9;162,3;59,4
M1216;EL CEBOLLAR;-79,01666667;-2,881944444;2664;2007;48,6;34,2;94;209,2;62,7;102,1;9,1;42;30,7;65,2;5,1;51,8
M1216;EL CEBOLLAR;-79,01666667;-2,881944444;2664;2012;;;;;;;;;63,2;113,3;112,4;73,1
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2006;53,4;194;163,6;1;1;5,3;0;20,3;0,8;0;7,2;0
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2007;38,2;47,5;78;69,1;13,9;7,3;1,7;0;0,6;1,4;5,2;24,3
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2008;260,8;325,6;117,7;29,5;4,9;2,6;3,1;0;2,5;2,3;2,4;0,8
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2009;77;123,4;56,4;32;0,7;0,1;0;0,3;0;0;0;9,5
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2010;85,4;231,7;114,2;97,4;42;3,9;4,9;1,8;0,5;0;0,8;92,7
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2011;79,6;102,2;19;39,6;0;4,2;0;0;0;3,2;0;0
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2012;241,5;335,2;239,6;28,6;27,3;34,2;0;0;0;0,2;0,1;0
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2013;200,7;82,7;219,4;44,7;2,9;1,1;0;0;0,2;7,9;1,3;3,1
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2014;95,2;79,2;48,4;46,3;31,3;8,1;0,8;1,6;;0,4;0,2;4
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2015;45,5;166;49,9;;39,1;11,3;29,5;0;;2;2;
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2016;277,4;143,2;107,6;;;;;;0;0;0;0,2
M1217;BAHIA DE CARAQUEZ-PUCE;-80,39746667;-0,659377778;12;2017;71,5;193,3;136,4;135,8;64,5;17,8;0;0;0;0;0;9,6
M1218;TARAPOA UMDS-C FINCA MUNICIPAL;-76,35728611;-0,157919444;230;2009;;;;;;;;;;;;
M1218;TARAPOA UMDS-C FINCA MUNICIPAL;-76,35728611;-0,157919444;230;2010;;;;;;;;;;;;
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2008;292,4;353,8;205,4;255,9;472,6;347,3;445,4;303,6;315,1;355,1;302,6;242,3
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2009;375,2;312,9;319,6;504,3;437,9;519,5;271;397,5;228,2;398,9;271;324,5
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2010;113,4;214,6;325;619;513;307,7;334,8;118,3;278,3;261,6;318,1;452,3
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2011;246,5;310,4;251;404,4;597,6;405,4;404,8;248,7;285,9;320,6;357,5;363
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2012;460,2;194,7;577,2;494,8;320,4;401,5;426,2;430,9;208,1;549,6;331,4;225,2
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2013;122,8;431,9;356,2;483,1;353,5;514,4;433,9;378,2;235,9;246,4;311,2;325,2
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2014;411;354,9;399,6;442,7;497,3;282,3;318;250,8;278,6;361,9;219,7;281,5
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2015;340,5;336;480,1;348,9;281,4;453,9;466,5;312;153;306,1;251,8;351,1
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2016;107,6;257,7;790,7;321,5;555,6;497;301,5;210,9;286,7;278,2;324;315,7
M1219;TENA HDA. CHAUPI SHUNGO;-77,81916667;-0,916944444;665;2017;607,2;261,9;438,9;237,6;487,9;389,2;389,2;333,4;376;308,5;364,3;394,4
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2000;115,1;347,4;316,9;450,6;233,4;40,5;2;4,5;14,1;2,7;1,2;56,8
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2001;478,8;479,6;350,9;330,5;124,5;8,4;10,9;7,3;5,9;9,9;11,1;29,5
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2002;248,2;834,6;778,1;443,9;284,7;13;24,3;8,5;10,8;26,6;57,5;235,1
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2003;270;313,7;220,5;113;116,4;14,9;65,4;;11,8;49,3;25,1;136,3
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2004;180,3;495,7;445,9;211,1;177,5;;;;;;;
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2012;638,9;648,6;652,8;412;247,1;48,1;;0;0,5;2,2;1,2;36,8
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2013;330,3;384,1;592,2;431,7;69,7;30,5;7,1;7,4;0;9,9;4,7;38,9
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2014;440,2;291,3;159,5;234,8;196,9;53;6,6;3,6;35;58,5;1,3;15,7
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2015;178,4;317,1;347,5;263,6;387,1;146,9;94,1;7,5;6;19,3;27,3;153,9
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2016;301,4;365,2;365,5;248,9;90,2;9,7;17,6;2,8;13,2;0,4;1;15,4
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2017;367;424,3;230,9;279,5;147,5;46,4;2,7;12,5;16,3;18;3,2;45,4
M1220;ATASCOSO (VIA PICHINCHA)-EX CRM;-80,00879167;-1,072525;497;2018;55,6;373,6;165,7;47,5;27,8;1;;;;;;
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2010;72,5;227,1;311,4;382,8;233,9;386,9;349,9;157,6;275,4;234;403,9;400,3
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2011;187,9;469,8;697,4;384,8;368,3;305,6;;;;197,8;;378,6
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2012;417,8;444,9;581,6;451;247,3;248,2;350;194,9;184,4;345,5;273,4;404,9
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2013;138,4;353,5;262,1;348,3;439,5;268,4;230,2;447,6;;237,2;382,9;253,3
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2014;236,1;233,2;396,1;410,3;519,2;504,6;400,7;180,1;302,9;420,3;498,7;266,7
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2015;261,6;422;317,5;440;622,7;252,2;402,5;193,9;180,9;276,6;527,1;184,5
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2016;158,9;427,3;524,3;;;;;;;;;
M1221;SAN JOSE DE PAYAMINO;-77,3175;-0,503888889;345;2017;;;;347,2;542,2;380,8;221,5;337,4;180,4;323;441,3;370,6
M1223;ALTO TALAG INECEL;-77,98333333;-1,066666667;585;1989;;;;;;;;;;486,6;468,3;196,3
M1223;ALTO TALAG INECEL;-77,98333333;-1,066666667;585;1990;;407,4;394,5;388,3;381;585;565,8;319,2;274,8;417,2;354,5;278,7
M1223;ALTO TALAG INECEL;-77,98333333;-1,066666667;585;1991;313,7;252,5;255,2;516,8;213;;552,9;148,5;425,7;293,2;486,5;305,6
M1223;ALTO TALAG INECEL;-77,98333333;-1,066666667;585;1992;166;267;327,1;509,9;370,4;543,9;307,8;299,3;449,9;211,1;295,5;245,3
M1223;ALTO TALAG INECEL;-77,98333333;-1,066666667;585;1993;383,6;285,1;522,3;316,5;661;457,1;565,9;483,6;;433;;
M1224;BRAMADORA;-78;0;0;1989;288,8;448,3;506;82,9;41,9;32,7;3;1,7;7,9;39,6;6,4;106,6
M1224;BRAMADORA;-78;0;0;1990;106,8;115,2;198,6;455;45,7;21,5;24,8;2,5;2,4;;0;54,7
M1224;BRAMADORA;-78;0;0;1991;188,2;335,4;495,7;226,5;232,3;66,5;12;11;5,9;24,8;21,4;105
M1224;BRAMADORA;-78;0;0;1992;423,4;451,1;708,9;514,3;239,2;;25,5;6,3;0;15;11,7;41,2
M1224;BRAMADORA;-78;0;0;1993;102,6;345,6;446,5;856,1;155,3;20;29,3;17,1;62,5;10;15,8;97,7
M1224;BRAMADORA;-78;0;0;1994;;;;;;;;;;0;;209,2
M1224;BRAMADORA;-78;0;0;1995;317,5;443,2;192,5;147,2;54,9;59,6;43,9;;0;;;
M1225;LA SIERRILLA;-80,18333333;-1,2;0;1989;61;47;;;0;0;0;0;0;0;0;0
M1225;LA SIERRILLA;-80,18333333;-1,2;0;1990;;;21,4;20;30;0;0;0;0;0;0;0
M1225;LA SIERRILLA;-80,18333333;-1,2;0;1991;87,7;311,9;90;27,8;115,7;0;0;0;0;0;0;0
M1225;LA SIERRILLA;-80,18333333;-1,2;0;1992;176,9;268,3;517,8;580,4;66,7;;0;0;0;0;0;
M1225;LA SIERRILLA;-80,18333333;-1,2;0;1993;17;;;;;0;0;8,4;12,4;8,4;;
M1225;LA SIERRILLA;-80,18333333;-1,2;0;1995;169,2;235,9;23,3;45,7;11,8;0;0;0;0;0;0;110,6
M1226;LASCANO;-78;0;0;1989;358,8;630,7;354,9;375,2;65,5;17,7;0;0;0;5,7;0,3;36,4
M1226;LASCANO;-78;0;0;1990;154,7;219,9;;375,2;65,5;17,7;0;0;0;;3,8;137,2
M1226;LASCANO;-78;0;0;1991;155;388,7;285,8;158;93,3;2,1;2,3;1,5;0;0;0;122,1
M1226;LASCANO;-78;0;0;1992;255,9;392,1;633,1;;;;;;;;;
M1227;LA PAZ;-78;0;980;1989;;;;;;289,1;177,2;176,9;165,2;343,4;230,4;208,4
M1227;LA PAZ;-78;0;980;1990;216,6;195,1;242,4;276,7;259,2;341,2;256,2;134,2;82,4;270,8;353,8;286,1
M1227;LA PAZ;-78;0;980;1992;144,1;70;238,5;201,2;239,5;249,8;199;226,9;261,4;158,4;234,2;231,8
M1227;LA PAZ;-78;0;980;1993;144,1;209,3;433;355,8;433;262,6;273,5;174,2;288,6;291,7;245,4;397,7
M1229;TUTUPALI;-78;0;0;1989;322,1;323,7;190,6;179;212,9;239,3;165,8;85,1;114,5;247,5;132,1;53,5
M1229;TUTUPALI;-78;0;0;1990;248;156,2;217,8;350,8;170;285,6;173,2;102,2;85;202,2;243,5;188,2
M1229;TUTUPALI;-78;0;0;1992;;142,2;204,5;216,7;256,3;136,7;140;195,2;269,9;156,7;136,9;
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2010;;;;;;;;;1,6;0,6;3,6;268,1
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2011;101,7;98,3;54,4;209,5;1,9;10,4;9,3;0,5;0,1;1,2;0,7;37,2
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2012;319,1;474;369,9;152,2;167,4;91,1;6,5;0;0;0,9;5,3;29,1
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2013;268;162,6;370,8;111,2;16;3,3;1,2;0,5;0;4,2;1,1;21,7
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2014;209,6;200,1;121,9;56,3;90,3;31,1;1,7;1,8;0,4;13;1;23,4
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2015;98;190,4;146;170;133,5;55,5;64,1;2,8;0,4;7,8;2,7;91,4
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2016;249,6;380,3;118,5;161,4;11,6;7;0,2;0;14,1;0;0,2;12,2
M1230;ESPAM-MFL- CALCETA;-80,18348889;-0,822972222;15;2017;212,2;372,7;315,8;114,6;97,5;27;0,4;6,7;0,8;13;0;23,1
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2011;;194,3;161,7;227,3;48,9;76,6;109,4;40,5;34,7;77,5;40,7;195
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2012;234,7;218,3;115;164,4;83,6;7,4;4,9;30,5;38,8;105,8;185,4;46,2
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2013;69,5;161,3;115,1;143,4;166,1;13,7;14,3;36,4;33,8;139,9;25,8;55
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2014;141,6;125,1;161,5;154;183,8;69,6;19;25,9;49,8;101,3;55,4;83,1
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2015;100;58,1;132,2;94,5;90,4;30,9;50,7;3;25,7;98,4;111;36
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2016;78,9;65,9;177,6;196,9;81,9;79,3;36,6;16,8;91,8;62;37,8;74,8
M1231;ILLINIZA-BIGROSES;-78,65953889;-0,622647222;3460;2017;119,9;118;203,6;93,6;170,1;146;2,3;38,3;22,8;;;
M1232;CONONACO;-76,9375;-0,992777778;281;2009;;;;;;;;;;;;290,3
M1232;CONONACO;-76,9375;-0,992777778;281;2010;215,8;189,8;228,9;353,7;263,2;271,3;270,4;112,7;119,9;354,2;150,4;191,7
M1232;CONONACO;-76,9375;-0,992777778;281;2011;;143,8;359,3;344;438,4;299,3;142,6;126,5;232,1;317;241,1;348,1
M1232;CONONACO;-76,9375;-0,992777778;281;2012;273,7;264,5;455,3;206,1;275,7;197,6;211,7;151,7;133,1;460,3;187,1;401,5
M1232;CONONACO;-76,9375;-0,992777778;281;2013;234,5;235,3;170,1;251,1;302,9;229,9;198,2;203,4;303,1;152,7;266,9;188,4
M1232;CONONACO;-76,9375;-0,992777778;281;2014;255,3;199,6;301,7;409,4;269,4;344,4;185,1;210;205,8;216;257,1;235,7
M1232;CONONACO;-76,9375;-0,992777778;281;2015;322,2;393,3;588;323,9;310,4;257,2;365,3;129,4;111,9;309,1;277,4;165
M1232;CONONACO;-76,9375;-0,992777778;281;2016;53,5;202,4;200,6;240,1;359,6;406,4;341,8;188,2;127,5;166,1;320,6;268
M1232;CONONACO;-76,9375;-0,992777778;281;2017;492,1;270,7;394,9;455,3;324,9;451,5;278,8;187;100,2;200,3;377,2;222,6
M1232;CONONACO;-76,9375;-0,992777778;281;2018;261,7;30,1;;;;;;;;;;
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2011;;;;;;;;24,3;4,8;25,1;2,7;25,3
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2012;129,2;203,8;257,2;11,5;6,4;12,6;0;20,1;9,1;20,3;8,1;21,4
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2013;100,3;85,6;137;116,8;11,8;38,5;39,9;23,2;21,5;35,8;5,3;11,3
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2014;46,5;19;16,7;24,6;8;22,5;10,3;27,3;35,4;18,3;9,2;12,7
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2015;11;24,4;73,1;43,3;14,6;8,7;14,1;4,6;7,9;4,4;3,2;9,6
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2016;93,6;54,7;51,3;91;1,4;1,2;33,6;4;26,5;8,2;2,2;6
M1233;CANTAGALLO-GRANJA UNESUM;-80,72899722;-1,286875;64;2017;100,5;353;;;;;;;;;;
M1234;ANDIL-UNESUM;-80,53972222;-1,3471;378;2011;;;;;;;;;0;1,7;4,6;28,2
M1234;ANDIL-UNESUM;-80,53972222;-1,3471;378;2012;236,8;536,3;452;176,5;;48,1;3,2;0;0;0;1,5;16
M1234;ANDIL-UNESUM;-80,53972222;-1,3471;378;2013;149,2;82,8;190,9;238,4;13,6;12,5;3,5;1;2,5;1;;
M1238;UNIVERSIDAD TECNICA DE COTOPAXI-UTC-CEYPSA;-78,62042222;-0,999338889;2725;2012;76,9;;34,5;56,3;11,5;4,6;6,4;17,7;10,6;55,5;76,9;19,7
M1238;UNIVERSIDAD TECNICA DE COTOPAXI-UTC-CEYPSA;-78,62042222;-0,999338889;2725;2013;8,8;77;41,2;31,3;78,5;4,5;13,3;12;5,8;42,2;35,7;22,5
M1238;UNIVERSIDAD TECNICA DE COTOPAXI-UTC-CEYPSA;-78,62042222;-0,999338889;2725;2014;58,9;24,6;97,6;47,1;73,8;18,4;5,6;12,7;58;49,1;51,2;25,3
M1238;UNIVERSIDAD TECNICA DE COTOPAXI-UTC-CEYPSA;-78,62042222;-0,999338889;2725;2015;69,8;23,6;73,3;13,8;29,8;16;27,9;8,2;2,7;33,9;65,5;7,4
M1238;UNIVERSIDAD TECNICA DE COTOPAXI-UTC-CEYPSA;-78,62042222;-0,999338889;2725;2016;62,7;7,2;81,5;98,9;28,8;54,7;7,9;11,4;25,2;13,4;35,8;43,6
M1238;UNIVERSIDAD TECNICA DE COTOPAXI-UTC-CEYPSA;-78,62042222;-0,999338889;2725;2017;77,5;81,8;132;46,6;80,7;80,2;15,6;44,7;17,9;70,6;97,6;81,6
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2008;;;;;;;;;25,8;20,7;7,5;54,2
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2009;;;;246,7;155,3;16,7;1,9;2,6;2;11,2;1,1;60
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2010;333,5;737,3;582,1;403;112;20,3;48,9;4,9;15,5;6;17,5;337,5
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2011;350,2;;;573,7;26,5;71,4;63,6;2;63,6;10,4;7,8;132,6
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2012;731;577,7;645,8;499,1;429,9;64,3;3,2;3,8;1,8;10,9;24,3;51,2
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2013;;;;;;;;;2,8;10,3;1,2;81,6
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2014;486,5;397,7;209,5;262,2;327,1;26,5;12,5;5,3;17,4;41,6;5,4;31,7
M1239;UNIVERSIDAD ESTATAL DE QUEVEDO-UTEQ;-79,42083333;-1,061388889;90;2015;470,3;630,3;531,6;452,9;524,8;221,7;;;;;;
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2012;;;;;15,6;1;3,1;4,7;1,1;65;60,1;33,5
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2013;16,7;132,2;37,7;135,6;135,3;3;13,9;11,6;10,9;119,4;39,6;93,4
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2014;51,6;16,9;62,5;45,8;142;38,2;3,3;8,3;43,7;120,7;91,5;45,7
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2015;75,7;26,1;96,1;53,6;44,7;15,6;43,9;1,6;5,8;57,7;56,4;7
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2016;108;3,9;48;124,7;66,9;30,9;;;;;;
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2017;;;;;;;4,7;34,4;17,9;98,9;45,1;88,1
M1240;IBARRA - INAMHI;-78,13243056;0,329733333;2256;2018;54,1;53,4;67,1;133;191,5;17,3;18;26,2;31,8;;;
M1242;EL ALMENDRAL - GRANJA ALMENDRAL;-79,795;-4,043888889;1088;2006;;;;;;13,8;3;0,1;0,3;1,9;12,3;
M1242;EL ALMENDRAL - GRANJA ALMENDRAL;-79,795;-4,043888889;1088;2007;59,3;55,5;191,1;;;;;;;;;
M1242;EL ALMENDRAL - GRANJA ALMENDRAL;-79,795;-4,043888889;1088;2012;;;165,1;;;;;;;;;
M1242;EL ALMENDRAL - GRANJA ALMENDRAL;-79,795;-4,043888889;1088;2013;;;165,1;19;125,8;2,1;0;2,2;2,7;20,1;0,6;25,5
M1242;EL ALMENDRAL - GRANJA ALMENDRAL;-79,795;-4,043888889;1088;2014;26,6;;;;;;;;;;;
M1242;EL ALMENDRAL - GRANJA ALMENDRAL;-79,795;-4,043888889;1088;2015;;;;;;;1,1;0;0;;;
